itemid,label,langcode,is_alt
http://www.wikidata.org/entity/Q10413,Coronae Australis,en,True
http://www.wikidata.org/entity/Q10413,Coronae Austrinae,en,True
http://www.wikidata.org/entity/Q10413,CrA,en,True
http://www.wikidata.org/entity/Q10413,Corona Australis,et,True
http://www.wikidata.org/entity/Q10413,Corona australis,nb,True
http://www.wikidata.org/entity/Q44512,أوبئة,ar,True
http://www.wikidata.org/entity/Q44512,Эпідэмія,be-tarask,True
http://www.wikidata.org/entity/Q44512,Epidèmies,ca,True
http://www.wikidata.org/entity/Q44512,Epidèmiques,ca,True
http://www.wikidata.org/entity/Q44512,Epidemien,de,True
http://www.wikidata.org/entity/Q44512,Epizootie,de,True
http://www.wikidata.org/entity/Q44512,heimliche Epidemie,de,True
http://www.wikidata.org/entity/Q44512,Seuchen,de,True
http://www.wikidata.org/entity/Q44512,λοιμός,el,True
http://www.wikidata.org/entity/Q44512,outbreak,en,True
http://www.wikidata.org/entity/Q44512,Epidemias,es,True
http://www.wikidata.org/entity/Q44512,Rändtaud,et,True
http://www.wikidata.org/entity/Q44512,Taud,et,True
http://www.wikidata.org/entity/Q44512,اپیدمی,fa,True
http://www.wikidata.org/entity/Q44512,همه گیر,fa,True
http://www.wikidata.org/entity/Q44512,همه گیری,fa,True
http://www.wikidata.org/entity/Q44512,همهگیر,fa,True
http://www.wikidata.org/entity/Q44512,epidemie,fr,True
http://www.wikidata.org/entity/Q44512,epidémie,fr,True
http://www.wikidata.org/entity/Q44512,epidémies,fr,True
http://www.wikidata.org/entity/Q44512,epidémique,fr,True
http://www.wikidata.org/entity/Q44512,risque épidémique,fr,True
http://www.wikidata.org/entity/Q44512,Andacio,gl,True
http://www.wikidata.org/entity/Q44512,Andazo,gl,True
http://www.wikidata.org/entity/Q44512,Epidemi,id,True
http://www.wikidata.org/entity/Q44512,Epidemik,id,True
http://www.wikidata.org/entity/Q44512,Pandemi,id,True
http://www.wikidata.org/entity/Q44512,Wabah penyakit,id,True
http://www.wikidata.org/entity/Q44512,epizoozia,it,True
http://www.wikidata.org/entity/Q44512,epizoozie,it,True
http://www.wikidata.org/entity/Q44512,エンデミック,ja,True
http://www.wikidata.org/entity/Q44512,伝染,ja,True
http://www.wikidata.org/entity/Q44512,伝染性疾病,ja,True
http://www.wikidata.org/entity/Q44512,地方流行,ja,True
http://www.wikidata.org/entity/Q44512,流行病,ja,True
http://www.wikidata.org/entity/Q44512,流行病,ko,True
http://www.wikidata.org/entity/Q44512,Epidemik,ms,True
http://www.wikidata.org/entity/Q44512,epidemis,ms,True
http://www.wikidata.org/entity/Q44512,Epidemisk,nb,True
http://www.wikidata.org/entity/Q44512,Farsott,nb,True
http://www.wikidata.org/entity/Q44512,Süke,nds,True
http://www.wikidata.org/entity/Q44512,epidemische ziekte,nl,True
http://www.wikidata.org/entity/Q44512,farsott,nn,True
http://www.wikidata.org/entity/Q44512,Epidemia,qu,True
http://www.wikidata.org/entity/Q44512,Hatun unquy,qu,True
http://www.wikidata.org/entity/Q44512,Unquy mastakuy,qu,True
http://www.wikidata.org/entity/Q44512,мор,ru,True
http://www.wikidata.org/entity/Q31085,Mers-el-Kébir,ca,True
http://www.wikidata.org/entity/Q31085,Mers el Kebir,de,True
http://www.wikidata.org/entity/Q31085,Mers El Kébir,de,True
http://www.wikidata.org/entity/Q31085,Mers-el-Kebir,de,True
http://www.wikidata.org/entity/Q31085,Αλ-Μάρσα-αλ-Καμπίρ,el,True
http://www.wikidata.org/entity/Q31085,Μάρσα Καμπίρ,el,True
http://www.wikidata.org/entity/Q31085,El Marsa el Kebir,en,True
http://www.wikidata.org/entity/Q31085,El Mersa el Kebir,en,True
http://www.wikidata.org/entity/Q31085,Mers El Kebir,en,True
http://www.wikidata.org/entity/Q31085,Mers el Kebir,es,True
http://www.wikidata.org/entity/Q31085,Mers el Kébir,es,True
http://www.wikidata.org/entity/Q31085,Mers el-Kebir,es,True
http://www.wikidata.org/entity/Q31085,Mers el-Kébir,es,True
http://www.wikidata.org/entity/Q31085,Mers-el-Kebir,es,True
http://www.wikidata.org/entity/Q31085,Mers-el-Kébir,es,True
http://www.wikidata.org/entity/Q31085,Mers el-Kebir,et,True
http://www.wikidata.org/entity/Q31085,Mers El Kebir,fr,True
http://www.wikidata.org/entity/Q31085,Mers El Kébir,fr,True
http://www.wikidata.org/entity/Q31085,Mers el-Kebir,fr,True
http://www.wikidata.org/entity/Q31085,Mers-el-Kebir,fr,True
http://www.wikidata.org/entity/Q31085,Mers-El-Kébir,fr,True
http://www.wikidata.org/entity/Q31085,Mers el Kebir,it,True
http://www.wikidata.org/entity/Q31085,Mers El Kébir,it,True
http://www.wikidata.org/entity/Q31085,Mers-el-Kebir,it,True
http://www.wikidata.org/entity/Q31085,メルセルケビール,ja,True
http://www.wikidata.org/entity/Q31085,메르스 엘 케비르,ko,True
http://www.wikidata.org/entity/Q31085,Mars al-Kabir,nl,True
http://www.wikidata.org/entity/Q31085,Mars-al-Kabir,nl,True
http://www.wikidata.org/entity/Q31085,Mers el-Kebir,nl,True
http://www.wikidata.org/entity/Q31085,Mers el-Kébir,nl,True
http://www.wikidata.org/entity/Q31085,Mers-el-Kebir,nl,True
http://www.wikidata.org/entity/Q31085,Mers el-Kebir,pl,True
http://www.wikidata.org/entity/Q31085,Mers-el-Kebir,pl,True
http://www.wikidata.org/entity/Q31085,Mers El Kébir,ro,True
http://www.wikidata.org/entity/Q31085,Mers-el-Kébir,ro,True
http://www.wikidata.org/entity/Q31085,Mers el Kebir,sv,True
http://www.wikidata.org/entity/Q31085,Mers El Kébir,sv,True
http://www.wikidata.org/entity/Q31085,Mers el-Kebir,sv,True
http://www.wikidata.org/entity/Q31085,Mers el-Kébir,sv,True
http://www.wikidata.org/entity/Q31085,Mers-el-Kebir,sv,True
http://www.wikidata.org/entity/Q1890246,SIVsmm,ja,True
http://www.wikidata.org/entity/Q1890246,Siv,pt,True
http://www.wikidata.org/entity/Q1890246,Simian immunodeficiency virus,zh,True
http://www.wikidata.org/entity/Q1890246,SIV,zh,True
http://www.wikidata.org/entity/Q2121324,كورونا,ar,True
http://www.wikidata.org/entity/Q16865778,Corona,ja,True
http://www.wikidata.org/entity/Q16865778,Corona,sr,True
http://www.wikidata.org/entity/Q16865778,Corona,bg,True
http://www.wikidata.org/entity/Q16865778,Corona,ru,True
http://www.wikidata.org/entity/Q16865778,Corona,uk,True
http://www.wikidata.org/entity/Q16865778,Corona,el,True
http://www.wikidata.org/entity/Q16865778,Corona,tl,True
http://www.wikidata.org/entity/Q16865778,Corona,az,True
http://www.wikidata.org/entity/Q16865778,Corona,lv,True
http://www.wikidata.org/entity/Q16865778,Corona,nan,True
http://www.wikidata.org/entity/Q2121324,Koroa,en,True
http://www.wikidata.org/entity/Q2121324,Koroa,nl,True
http://www.wikidata.org/entity/Q2121324,Koroa,sv,True
http://www.wikidata.org/entity/Q2121324,Koroa,an,True
http://www.wikidata.org/entity/Q2121324,Koroa,ca,True
http://www.wikidata.org/entity/Q2121324,Koroa,cs,True
http://www.wikidata.org/entity/Q2121324,Koroa,da,True
http://www.wikidata.org/entity/Q2121324,Koroa,de,True
http://www.wikidata.org/entity/Q2121324,Koroa,en-ca,True
http://www.wikidata.org/entity/Q2121324,Koroa,en-gb,True
http://www.wikidata.org/entity/Q2121324,Koroa,es,True
http://www.wikidata.org/entity/Q2121324,Koroa,fr,True
http://www.wikidata.org/entity/Q2121324,Koroa,hr,True
http://www.wikidata.org/entity/Q2121324,Koroa,it,True
http://www.wikidata.org/entity/Q2121324,Koroa,nb,True
http://www.wikidata.org/entity/Q2121324,Koroa,pl,True
http://www.wikidata.org/entity/Q2121324,Koroa,pt,True
http://www.wikidata.org/entity/Q2121324,Koroa,pt-br,True
http://www.wikidata.org/entity/Q2121324,Koroa,sco,True
http://www.wikidata.org/entity/Q2121324,Koroa,vo,True
http://www.wikidata.org/entity/Q16865778,Corona,ml,True
http://www.wikidata.org/entity/Q16865778,Corona,ab,True
http://www.wikidata.org/entity/Q16865778,Corona,ady,True
http://www.wikidata.org/entity/Q16865778,Corona,ady-cyrl,True
http://www.wikidata.org/entity/Q16865778,Corona,aeb,True
http://www.wikidata.org/entity/Q16865778,Corona,aeb-arab,True
http://www.wikidata.org/entity/Q16865778,Corona,am,True
http://www.wikidata.org/entity/Q16865778,Corona,anp,True
http://www.wikidata.org/entity/Q16865778,Corona,ar,True
http://www.wikidata.org/entity/Q16865778,Corona,arc,True
http://www.wikidata.org/entity/Q16865778,Corona,arq,True
http://www.wikidata.org/entity/Q16865778,Corona,ary,True
http://www.wikidata.org/entity/Q16865778,Corona,arz,True
http://www.wikidata.org/entity/Q16865778,Corona,as,True
http://www.wikidata.org/entity/Q16865778,Corona,av,True
http://www.wikidata.org/entity/Q16865778,Corona,awa,True
http://www.wikidata.org/entity/Q16865778,Corona,ba,True
http://www.wikidata.org/entity/Q16865778,Corona,bcc,True
http://www.wikidata.org/entity/Q16865778,Corona,be,True
http://www.wikidata.org/entity/Q16865778,Corona,be-tarask,True
http://www.wikidata.org/entity/Q16865778,Corona,bgn,True
http://www.wikidata.org/entity/Q16865778,Corona,bho,True
http://www.wikidata.org/entity/Q16865778,Corona,bjn,True
http://www.wikidata.org/entity/Q16865778,Corona,bn,True
http://www.wikidata.org/entity/Q16865778,Corona,bo,True
http://www.wikidata.org/entity/Q16865778,Corona,bpy,True
http://www.wikidata.org/entity/Q16865778,Corona,bqi,True
http://www.wikidata.org/entity/Q16865778,Corona,brh,True
http://www.wikidata.org/entity/Q16865778,Corona,bug,True
http://www.wikidata.org/entity/Q16865778,Corona,bxr,True
http://www.wikidata.org/entity/Q16865778,Corona,cdo,True
http://www.wikidata.org/entity/Q16865778,Corona,ce,True
http://www.wikidata.org/entity/Q16865778,Corona,chr,True
http://www.wikidata.org/entity/Q16865778,Corona,ckb,True
http://www.wikidata.org/entity/Q16865778,Corona,cr,True
http://www.wikidata.org/entity/Q16865778,Corona,crh-cyrl,True
http://www.wikidata.org/entity/Q16865778,Corona,cu,True
http://www.wikidata.org/entity/Q16865778,Corona,cv,True
http://www.wikidata.org/entity/Q16865778,Corona,diq,True
http://www.wikidata.org/entity/Q16865778,Corona,dty,True
http://www.wikidata.org/entity/Q16865778,Corona,dv,True
http://www.wikidata.org/entity/Q16865778,Corona,dz,True
http://www.wikidata.org/entity/Q16865778,Corona,fa,True
http://www.wikidata.org/entity/Q16865778,Corona,gan,True
http://www.wikidata.org/entity/Q16865778,Corona,gan-hans,True
http://www.wikidata.org/entity/Q16865778,Corona,gan-hant,True
http://www.wikidata.org/entity/Q16865778,Corona,glk,True
http://www.wikidata.org/entity/Q16865778,Corona,gom,True
http://www.wikidata.org/entity/Q16865778,Corona,gom-deva,True
http://www.wikidata.org/entity/Q16865778,Corona,got,True
http://www.wikidata.org/entity/Q16865778,Corona,grc,True
http://www.wikidata.org/entity/Q16865778,Corona,gu,True
http://www.wikidata.org/entity/Q16865778,Corona,hak,True
http://www.wikidata.org/entity/Q16865778,Corona,he,True
http://www.wikidata.org/entity/Q16865778,Corona,hi,True
http://www.wikidata.org/entity/Q16865778,Corona,hy,True
http://www.wikidata.org/entity/Q16865778,Corona,ii,True
http://www.wikidata.org/entity/Q16865778,Corona,ik,True
http://www.wikidata.org/entity/Q16865778,Corona,ike-cans,True
http://www.wikidata.org/entity/Q16865778,Corona,inh,True
http://www.wikidata.org/entity/Q16865778,Corona,iu,True
http://www.wikidata.org/entity/Q16865778,Corona,ka,True
http://www.wikidata.org/entity/Q16865778,Corona,kbd,True
http://www.wikidata.org/entity/Q16865778,Corona,kbd-cyrl,True
http://www.wikidata.org/entity/Q16865778,Corona,khw,True
http://www.wikidata.org/entity/Q16865778,Corona,kiu,True
http://www.wikidata.org/entity/Q16865778,Corona,kk,True
http://www.wikidata.org/entity/Q16865778,Corona,kk-arab,True
http://www.wikidata.org/entity/Q16865778,Corona,kk-cn,True
http://www.wikidata.org/entity/Q16865778,Corona,kk-cyrl,True
http://www.wikidata.org/entity/Q16865778,Corona,kk-kz,True
http://www.wikidata.org/entity/Q16865778,Corona,km,True
http://www.wikidata.org/entity/Q16865778,Corona,kn,True
http://www.wikidata.org/entity/Q16865778,Corona,ko,True
http://www.wikidata.org/entity/Q16865778,Corona,ko-kp,True
http://www.wikidata.org/entity/Q16865778,Corona,koi,True
http://www.wikidata.org/entity/Q16865778,Corona,krc,True
http://www.wikidata.org/entity/Q16865778,Corona,ks,True
http://www.wikidata.org/entity/Q16865778,Corona,ks-arab,True
http://www.wikidata.org/entity/Q16865778,Corona,ks-deva,True
http://www.wikidata.org/entity/Q16865778,Corona,ku,True
http://www.wikidata.org/entity/Q16865778,Corona,ku-arab,True
http://www.wikidata.org/entity/Q16865778,Corona,kv,True
http://www.wikidata.org/entity/Q16865778,Corona,ky,True
http://www.wikidata.org/entity/Q16865778,Corona,lbe,True
http://www.wikidata.org/entity/Q16865778,Corona,lez,True
http://www.wikidata.org/entity/Q16865778,Corona,lki,True
http://www.wikidata.org/entity/Q16865778,Corona,lo,True
http://www.wikidata.org/entity/Q16865778,Corona,lrc,True
http://www.wikidata.org/entity/Q16865778,Corona,luz,True
http://www.wikidata.org/entity/Q16865778,Corona,lzh,True
http://www.wikidata.org/entity/Q16865778,Corona,lzz,True
http://www.wikidata.org/entity/Q16865778,Corona,mai,True
http://www.wikidata.org/entity/Q16865778,Corona,mdf,True
http://www.wikidata.org/entity/Q16865778,Corona,mhr,True
http://www.wikidata.org/entity/Q16865778,Corona,min,True
http://www.wikidata.org/entity/Q16865778,Corona,mk,True
http://www.wikidata.org/entity/Q16865778,Corona,mn,True
http://www.wikidata.org/entity/Q16865778,Corona,mo,True
http://www.wikidata.org/entity/Q16865778,Corona,mr,True
http://www.wikidata.org/entity/Q16865778,Corona,mrj,True
http://www.wikidata.org/entity/Q16865778,Corona,my,True
http://www.wikidata.org/entity/Q16865778,Corona,myv,True
http://www.wikidata.org/entity/Q16865778,Corona,mzn,True
http://www.wikidata.org/entity/Q16865778,Corona,ne,True
http://www.wikidata.org/entity/Q16865778,Corona,new,True
http://www.wikidata.org/entity/Q16865778,Corona,nod,True
http://www.wikidata.org/entity/Q16865778,Corona,om,True
http://www.wikidata.org/entity/Q16865778,Corona,or,True
http://www.wikidata.org/entity/Q16865778,Corona,os,True
http://www.wikidata.org/entity/Q16865778,Corona,ota,True
http://www.wikidata.org/entity/Q16865778,Corona,pa,True
http://www.wikidata.org/entity/Q16865778,Corona,pi,True
http://www.wikidata.org/entity/Q16865778,Corona,pnb,True
http://www.wikidata.org/entity/Q16865778,Corona,pnt,True
http://www.wikidata.org/entity/Q16865778,Corona,ps,True
http://www.wikidata.org/entity/Q16865778,Corona,rmy,True
http://www.wikidata.org/entity/Q16865778,Corona,rue,True
http://www.wikidata.org/entity/Q16865778,Corona,ruq,True
http://www.wikidata.org/entity/Q16865778,Corona,ruq-cyrl,True
http://www.wikidata.org/entity/Q16865778,Corona,rwr,True
http://www.wikidata.org/entity/Q16865778,Corona,sa,True
http://www.wikidata.org/entity/Q16865778,Corona,sah,True
http://www.wikidata.org/entity/Q16865778,Corona,sat,True
http://www.wikidata.org/entity/Q16865778,Corona,sd,True
http://www.wikidata.org/entity/Q16865778,Corona,sdh,True
http://www.wikidata.org/entity/Q16865778,Corona,ses,True
http://www.wikidata.org/entity/Q16865778,Corona,sh,True
http://www.wikidata.org/entity/Q16865778,Corona,shi,True
http://www.wikidata.org/entity/Q16865778,Corona,shi-tfng,True
http://www.wikidata.org/entity/Q16865778,Corona,shn,True
http://www.wikidata.org/entity/Q16865778,Corona,si,True
http://www.wikidata.org/entity/Q16865778,Corona,sr-ec,True
http://www.wikidata.org/entity/Q16865778,Corona,ta,True
http://www.wikidata.org/entity/Q16865778,Corona,tcy,True
http://www.wikidata.org/entity/Q16865778,Corona,te,True
http://www.wikidata.org/entity/Q16865778,Corona,tg,True
http://www.wikidata.org/entity/Q16865778,Corona,tg-cyrl,True
http://www.wikidata.org/entity/Q16865778,Corona,th,True
http://www.wikidata.org/entity/Q16865778,Corona,ti,True
http://www.wikidata.org/entity/Q16865778,Corona,tk,True
http://www.wikidata.org/entity/Q16865778,Corona,tly,True
http://www.wikidata.org/entity/Q16865778,Corona,tru,True
http://www.wikidata.org/entity/Q16865778,Corona,tt,True
http://www.wikidata.org/entity/Q16865778,Corona,tt-cyrl,True
http://www.wikidata.org/entity/Q16865778,Corona,tyv,True
http://www.wikidata.org/entity/Q16865778,Corona,udm,True
http://www.wikidata.org/entity/Q16865778,Corona,ug,True
http://www.wikidata.org/entity/Q16865778,Corona,ug-arab,True
http://www.wikidata.org/entity/Q16865778,Corona,ur,True
http://www.wikidata.org/entity/Q16865778,Corona,uz,True
http://www.wikidata.org/entity/Q16865778,Corona,vep,True
http://www.wikidata.org/entity/Q16865778,Corona,vot,True
http://www.wikidata.org/entity/Q16865778,Corona,wuu,True
http://www.wikidata.org/entity/Q16865778,Corona,xal,True
http://www.wikidata.org/entity/Q16865778,Corona,xmf,True
http://www.wikidata.org/entity/Q16865778,Corona,yi,True
http://www.wikidata.org/entity/Q16865778,Corona,yue,True
http://www.wikidata.org/entity/Q16865778,Corona,za,True
http://www.wikidata.org/entity/Q16865778,Corona,zh,True
http://www.wikidata.org/entity/Q16865778,Corona,zh-cn,True
http://www.wikidata.org/entity/Q16865778,Corona,zh-hans,True
http://www.wikidata.org/entity/Q16865778,Corona,zh-hant,True
http://www.wikidata.org/entity/Q16865778,Corona,zh-hk,True
http://www.wikidata.org/entity/Q16865778,Corona,zh-mo,True
http://www.wikidata.org/entity/Q853451,MSM,cs,True
http://www.wikidata.org/entity/Q853451,MSM,en,True
http://www.wikidata.org/entity/Q853451,MSM,he,True
http://www.wikidata.org/entity/Q853451,сэкс мужчыны з мужчынам,be-tarask,True
http://www.wikidata.org/entity/Q853451,HSH,ca,True
http://www.wikidata.org/entity/Q853451,Mænd der har sex med mænd,da,True
http://www.wikidata.org/entity/Q853451,HSH,es,True
http://www.wikidata.org/entity/Q853451,HSH,gl,True
http://www.wikidata.org/entity/Q853451,גברים אשר מקיימים יחסי מין עם גברים,he,True
http://www.wikidata.org/entity/Q853451,גברים השוכבים עם גברים,he,True
http://www.wikidata.org/entity/Q853451,"férfiak, akik férfival szexelnek",hu,True
http://www.wikidata.org/entity/Q853451,MSM,hu,True
http://www.wikidata.org/entity/Q853451,Pria yang melakukan hubungan seks dengan pria,id,True
http://www.wikidata.org/entity/Q853451,MSM,nl,True
http://www.wikidata.org/entity/Q853451,seks tussen mannen,nl,True
http://www.wikidata.org/entity/Q853451,Mężczyźni mający seks z mężczyznami,pl,True
http://www.wikidata.org/entity/Q853451,Mężczyźni uprawiający seks z mężczyznami,pl,True
http://www.wikidata.org/entity/Q853451,HSH,pt,True
http://www.wikidata.org/entity/Q853451,Гомосексуальный половой акт,ru,True
http://www.wikidata.org/entity/Q853451,"Мужчины, практикующие секс с мужчинами",ru,True
http://www.wikidata.org/entity/Q853451,Msm,sv,True
http://www.wikidata.org/entity/Q853451,Males who have sex with males,th,True
http://www.wikidata.org/entity/Q853451,Men who have sex with men,th,True
http://www.wikidata.org/entity/Q853451,ชายผู้ร่วมเพศกับชาย,th,True
http://www.wikidata.org/entity/Q853451,ชายรักร่วมเพศ,th,True
http://www.wikidata.org/entity/Q853451,Lalakeng nakikipagtalik sa kapwa lalake,tl,True
http://www.wikidata.org/entity/Q853451,Males who have sex with males,tl,True
http://www.wikidata.org/entity/Q853451,Manlalaki,tl,True
http://www.wikidata.org/entity/Q853451,Men who have sex with men,tl,True
http://www.wikidata.org/entity/Q853451,Nanlalalaki,tl,True
http://www.wikidata.org/entity/Q853451,"Чоловіки, що практикують секс з чоловіками",uk,True
http://www.wikidata.org/entity/Q853451,Đồng dâm nam,vi,True
http://www.wikidata.org/entity/Q853451,Đồng dục nam,vi,True
http://www.wikidata.org/entity/Q853451,MSM,vi,True
http://www.wikidata.org/entity/Q853451,Nam quan hệ tình dục với nam,vi,True
http://www.wikidata.org/entity/Q853451,男男性接触者,zh,True
http://www.wikidata.org/entity/Q229883,PMC,fr,True
http://www.wikidata.org/entity/Q1890246,SIV,ca,True
http://www.wikidata.org/entity/Q1890246,SI Virus,de,True
http://www.wikidata.org/entity/Q1890246,SI-Virus,de,True
http://www.wikidata.org/entity/Q1890246,Simian Immunodeficiency Virus,de,True
http://www.wikidata.org/entity/Q1890246,Simian human immunodeficiency virus,es,True
http://www.wikidata.org/entity/Q1890246,SIV,es,True
http://www.wikidata.org/entity/Q1890246,Virus de inmunodeficiencia en simios,es,True
http://www.wikidata.org/entity/Q1890246,VIS,es,True
http://www.wikidata.org/entity/Q1890246,Virus d'immunodéficience simien,fr,True
http://www.wikidata.org/entity/Q1890246,Virus de l'immunodeficience simienne,fr,True
http://www.wikidata.org/entity/Q1890246,VIS,fr,True
http://www.wikidata.org/entity/Q1890246,SIV,id,True
http://www.wikidata.org/entity/Q1890246,Virus dell'immunodeficienza delle scimmie,it,True
http://www.wikidata.org/entity/Q1890246,SIVcpz,ja,True
http://www.wikidata.org/entity/Q1890246,SIVmac,ja,True
http://www.wikidata.org/entity/Q229883,PMC,en,True
http://www.wikidata.org/entity/Q229883,PMC,ast,True
http://www.wikidata.org/entity/Q229883,PMC,es,True
http://www.wikidata.org/entity/Q229883,PMC,eu,True
http://www.wikidata.org/entity/Q229883,PMC,ilo,True
http://www.wikidata.org/entity/Q229883,パブメド・セントラル,ja,True
http://www.wikidata.org/entity/Q229883,PMC,nn,True
http://www.wikidata.org/entity/Q229883,PMC,pt,True
http://www.wikidata.org/entity/Q229883,PMC,tr,True
http://www.wikidata.org/entity/Q229883,公共媒体中心,zh,True
http://www.wikidata.org/entity/Q229883,公共媒體中心,zh-hant,True
http://www.wikidata.org/entity/Q226494,cdc,da,True
http://www.wikidata.org/entity/Q226494,C. D. C.,es,True
http://www.wikidata.org/entity/Q226494,ซีดีซี,th,True
http://www.wikidata.org/entity/Q1754559,Эпидемия (фильм),ru,True
http://www.wikidata.org/entity/Q1754559,Epidemic,ru,True
http://www.wikidata.org/entity/Q1754559,"Епідемія (фільм, 1987)",uk,True
http://www.wikidata.org/entity/Q44512,Murìa,scn,True
http://www.wikidata.org/entity/Q44512,Epidemije,sh,True
http://www.wikidata.org/entity/Q44512,Sta je epidemija,sr,True
http://www.wikidata.org/entity/Q44512,epidemisk sjukdom,sv,True
http://www.wikidata.org/entity/Q44512,farsot,sv,True
http://www.wikidata.org/entity/Q44512,smittsam sjukdom,sv,True
http://www.wikidata.org/entity/Q44512,ఎపిడెమిక్,te,True
http://www.wikidata.org/entity/Q44512,Epidemia,tl,True
http://www.wikidata.org/entity/Q44512,Epidemic,tl,True
http://www.wikidata.org/entity/Q44512,Epidemik,tl,True
http://www.wikidata.org/entity/Q44512,Epidemika,tl,True
http://www.wikidata.org/entity/Q44512,Epidemiko,tl,True
http://www.wikidata.org/entity/Q44512,Epidemiya,tl,True
http://www.wikidata.org/entity/Q44512,Epidemya,tl,True
http://www.wikidata.org/entity/Q44512,Peste,tl,True
http://www.wikidata.org/entity/Q44512,Plague,tl,True
http://www.wikidata.org/entity/Q44512,Epidemi,tr,True
http://www.wikidata.org/entity/Q44512,Salgın hastalık,tr,True
http://www.wikidata.org/entity/Q44512,Salgın hastalıklar,tr,True
http://www.wikidata.org/entity/Q44512,Епідемічний процес,uk,True
http://www.wikidata.org/entity/Q44512,Bệnh dịch,vi,True
http://www.wikidata.org/entity/Q44512,疫症,zh,True
http://www.wikidata.org/entity/Q44512,epidemia,eu,True
http://www.wikidata.org/entity/Q44512,epidemics,en,True
http://www.wikidata.org/entity/Q44512,izurrite,eu,True
http://www.wikidata.org/entity/Q44512,אפידמיה,he,True
http://www.wikidata.org/entity/Q44512,epidemies,af,True
http://www.wikidata.org/entity/Q44512,andanciu,ast,True
http://www.wikidata.org/entity/Q44512,doença epidêmica,pt,True
http://www.wikidata.org/entity/Q44512,epidemias,pt,True
http://www.wikidata.org/entity/Q44512,epidêmico,pt,True
http://www.wikidata.org/entity/Q95718877,"COVID-19 pandemic in Peabody, Massachusetts",en,True
http://www.wikidata.org/entity/Q97885939,LOO,es,True
http://www.wikidata.org/entity/Q99611346,SARS-CoV-2 Transmission Dynamics Should Inform Policy,en,True
http://www.wikidata.org/entity/Q99611346,SARS-CoV-2 Transmission Dynamics Should Inform Policy,nl,True
http://www.wikidata.org/entity/Q97885939,LOO,en,True
http://www.wikidata.org/entity/Q84055514,pandèmia per coronavirus de 2020 a Índia,ca,True
http://www.wikidata.org/entity/Q84055514,2019-20 coronavirus outbreak in India,en,True
http://www.wikidata.org/entity/Q84055514,२०२० भारत में कोरोनोवायरस का प्रकोप,hi,True
http://www.wikidata.org/entity/Q84055514,भारतात कोरोना विषाणू महासाथ,mr,True
http://www.wikidata.org/entity/Q85438966,SARS-CoV-1,en,True
http://www.wikidata.org/entity/Q85438966,SARS virus,nl,True
http://www.wikidata.org/entity/Q85438966,SARS-CoV-1,vi,True
http://www.wikidata.org/entity/Q85438966,virus corona SARS,vi,True
http://www.wikidata.org/entity/Q85438966,virus SARS,vi,True
http://www.wikidata.org/entity/Q85438966,SARS-CoV,sv,True
http://www.wikidata.org/entity/Q84055514,ഇന്ത്യയിലെ കൊറോണ വൈറസ് ബാധ,ml,True
http://www.wikidata.org/entity/Q84055514,coronacrisis in India,nl,True
http://www.wikidata.org/entity/Q86913546,COVID-19-Fälle in Indonesien,de,True
http://www.wikidata.org/entity/Q86913546,Pandemi koronavirus di Indonesia,id,True
http://www.wikidata.org/entity/Q85438966,SARS-CoV,pl,True
http://www.wikidata.org/entity/Q85438966,SARS-CoV-1,pl,True
http://www.wikidata.org/entity/Q85438966,SARS-CoV-1,id,True
http://www.wikidata.org/entity/Q86913546,coronacrisis in Indonesië,nl,True
http://www.wikidata.org/entity/Q87936974,جائحة_فيروس_كورونا_في_السلفادور_2020,ar,True
http://www.wikidata.org/entity/Q87936974,2020 coronavirus disease pandemic in El Salvador,en,True
http://www.wikidata.org/entity/Q87936974,2020 coronavirus pandemic in El Salvador,en,True
http://www.wikidata.org/entity/Q87936974,Coronavirus en El Salvador,es,True
http://www.wikidata.org/entity/Q88029483,Wuhan-chan,en,True
http://www.wikidata.org/entity/Q85438966,SARS-CoV,zh,True
http://www.wikidata.org/entity/Q85438966,SARS冠状病毒,zh,True
http://www.wikidata.org/entity/Q85438966,SARS病毒,zh,True
http://www.wikidata.org/entity/Q85438966,Severe acute respiratory syndrome coronavirus,zh,True
http://www.wikidata.org/entity/Q87718451,coronacrisis in Nigeria,nl,True
http://www.wikidata.org/entity/Q87936974,coronacrisis in El Salvador,nl,True
http://www.wikidata.org/entity/Q88429117,COVID-19 related shortages,en,True
http://www.wikidata.org/entity/Q87718451,2020 coronavirus pandemic in Nigerian States,en,True
http://www.wikidata.org/entity/Q87718451,Covid 19,en,True
http://www.wikidata.org/entity/Q84055514,2019-20 coronavirus pandemic in India,en,True
http://www.wikidata.org/entity/Q84055514,2019–20 coronavirus pandemic in India,en,True
http://www.wikidata.org/entity/Q84055514,Indian coronavirus outbreak,en,True
http://www.wikidata.org/entity/Q84055514,Indian coronavirus pandemic,en,True
http://www.wikidata.org/entity/Q88429117,Shortages related to the 2019–20 coronavirus pandemic,en,True
http://www.wikidata.org/entity/Q87718451,kovid 19,ig,True
http://www.wikidata.org/entity/Q87718451,COVID-19-Pandemie in Nigeria,de,True
http://www.wikidata.org/entity/Q84055514,インドにおける新型コロナウイルス感染症の流行,ja,True
http://www.wikidata.org/entity/Q84055514,ভারতে করোনাভাইরাস অতিমারি,bn,True
http://www.wikidata.org/entity/Q84055514,২০২০ ভারতে করোনাভাইরাস অতিমারি,bn,True
